parcelid,propertyid,totalacres,totalbuild,totallandv,totalvalue
06090303260090000,603014,0.50000000000,152450,84650,237100
06090302166175001,602490,0.11300000000,119370,57630,177000
06090302154075002,601775,0.05700000000,70100,44400,114500
06090302162020000,602081,0.16100000000,159315,64885,224200
06079803439310000,618800,0.13800000000,276116,79384,355500
06079906445050000,621671,0.30200000000,150700,202588,353288
06090421315030000,605634,0.45900000000,189572,97028,286600
06090420325830000,607122,0.47700000000,339075,85525,424600
06090414301130000,636695,2.67200000000,700299,146001,846300
06090416320120000,606953,1.00100000000,181810,109000,290810
06090420401010000,605840,28.86900000000,128604,3692,132296
06090310109010000,601025,0.47400000000,120279,84221,204500
06101134317040000,597810,14.26300000000,0,1080,1080
06101034302530000,597352,0.50700000000,190534,84766,275300
06101034406190000,597245,1.21900000000,250286,96514,346800
,0,0.00000000000,0,0,0
06101034302710000,597361,0.47900000000,314896,84304,399200
06101034302630000,597357,0.58300000000,196016,86020,282036
06101034405070000,597232,2.00500000000,290178,253722,543900
06101034208130000,597162,1.00000000000,130795,92900,223695
06101034302550000,597353,0.47900000000,231996,84304,316300
06101135402040000,597996,1.06100000000,169150,110350,279500
06101035439090000,596466,0.17200000000,133195,67305,200500
06101035439070000,596465,0.17200000000,155795,67305,223100
06079907314220000,622212,0.29300000000,0,346255,346255
06079812422230000,640301,0.22600000000,304825,118075,422900
06079812324010000,643436,0.17600000000,238434,102566,341000
06079907247380000,622692,0.11600000000,0,83429,83429
06079907247360000,642717,0.13100000000,166347,88453,254800
,0,0.00000000000,0,0,0
06090435408070000,604808,1.99400000000,1260900,932323,2193223
06110636244010000,593839,0.07900000000,0,16174,16174
06101033218060000,596222,5.09000000000,294715,160385,455100
06101033230450000,596705,5.08900000000,136240,160369,296609
06101033230200000,596489,5.08800000000,98833,160352,259185
06101033202100000,596174,10.16900000000,13673,244189,257862
06101035114220000,596808,1.00800000000,354885,189515,544400
06101035446110000,596741,0.30300000000,284931,95569,380500
06101035446540000,596508,0.23800000000,219081,81519,300600
06101135403170000,598026,1.02000000000,92692,109443,202135
06101035445040000,596506,0.35900000000,340749,107651,448400
06101035448150000,596778,0.20000000000,184482,73418,257900
06090312258120000,599778,0.30400000000,120542,95758,216300
06090312260120000,600163,0.35900000000,96414,107686,204100
06090312158200000,599830,0.32100000000,139690,85000,224690
06090312260010000,599956,0.33000000000,327426,101474,428900
06110628301030000,646026,11.00000000000,170500,210600,381100
06110525359060000,592996,0.16100000000,14200,41650,55850
06110525360160000,592552,0.08000000000,84830,36925,121755
06110525360070000,592622,0.18700000000,3529,51881,55410
06110525361030000,593066,0.16100000000,0,32550,32550
06079906311070000,641817,0.24300000000,616503,123497,740000
06079804315050000,617233,0.17100000000,190039,126861,316900
06079906311200000,641552,0.16800000000,162250,100050,262300
06079804315030007,617130,0.50500000000,0,271675,271675
06079906309010007,622188,4.84500000000,0,0,0
06079804315017000,1426918,0.30200000000,0,116257,116257
06079723202026002,1485356,18.88600000000,0,0,0
06101028415090000,596335,1.02000000000,189170,93230,282400
06101036245260000,596870,2.48100000000,178332,1729,180061
06101034253230000,596583,1.01200000000,105698,93098,198796
06101034253730000,596847,1.28800000000,99830,97652,197482
06090416101500000,605155,17.69000000000,0,8047,8047
06090405204030000,608269,2.00100000000,0,187564,187564
06090302162140000,601757,0.16100000000,159380,64820,224200
06090617101100000,637802,59.31000000000,0,6085,6085
06101013301010000,595848,160.00000000000,0,41809,41809
06101218301090000,598286,20.10000000000,1882045,94004,1976049
06101218301050000,598338,18.60000000000,1109,383300,384409
06079812443060000,638333,0.05100000000,122665,63235,185900
06101218401400000,598267,22.45500000000,0,1298,1298
,0,0.00000000000,0,0,0
06101118401010000,597858,80.00000000000,0,17336,17336
06120911403050000,646905,10.00800000000,35478,12722,48200
06090517304130000,637339,10.00000000000,153843,308170,462013
06090517403260000,637305,12.02400000000,333720,352961,686681
06090517304140000,637387,10.00000000000,247336,308170,555506
06090416407390000,605511,1.20000000000,263874,113426,377300
06090413405070000,605455,2.14800000000,470495,134405,604900
06101034305010000,597057,0.48000000000,298280,84320,382600
06101035419150000,596408,0.19000000000,155618,71182,226800
06101035417230000,596390,0.20700000000,149341,74859,224200
06101035417130000,596391,0.20700000000,175941,74859,250800
06101034304110000,597084,0.50000000000,197250,84650,281900
06101035416110000,596385,0.29300000000,297700,93487,391187
06101035418270000,596396,0.21600000000,137682,76718,214400
06101035418130000,596397,0.21600000000,178282,76718,255000
06069701302450000,624490,5.00000000000,0,852,852
,0,0.00000000000,0,0,0
06110635128050000,645974,0.82400000000,67200,85200,152400
06110635128080000,646029,0.24100000000,89850,29050,118900
06110536421130000,593623,1.83300000000,193619,196451,390070
06079711109110000,611584,0.20800000000,159836,79064,238900
06101033403020000,596090,1.07200000000,4044,94088,98132
06101033406010000,596091,1.10400000000,79248,94616,173864
06080013101506001,623117,3.86000000000,0,0,0
06080013101016001,623116,1.18000000000,0,0,0
06090434304070000,607440,0.37000000000,0,146402,146402
06090532401670000,609292,0.25800000000,256632,190968,447600
06090434303230000,607435,0.34000000000,493390,137710,631100
06090633301020000,637773,45.20000000000,310767,121945,432712
06090403101010000,604963,33.08000000000,0,13612,13612
06090304210040000,601691,1.10700000000,128434,94666,223100
06090305202070000,601443,5.01400000000,220969,159131,380100
06120918401230000,591731,10.05800000000,97218,20653,117871
06110536281010000,592789,0.32100000000,255737,48300,304037
06110536282010000,592748,0.24100000000,144275,40425,184700
06079812450120000,638353,0.21200000000,239482,113918,353400
06079907337170000,642283,0.13200000000,151760,88540,240300
06079812301450000,638606,0.34700000000,249000,143091,392091
06079804315070000,617234,0.15400000000,211125,119475,330600
06079802433250000,615178,0.13200000000,161743,77457,239200
06079804406030000,618972,0.13300000000,0,77736,77736
06079804406250000,618983,0.13500000000,0,78409,78409
06079802433230000,615177,0.13200000000,176843,77457,254300
06120903201310000,591656,10.58600000000,0,13234,13234
06110620301100000,593789,73.00000000000,3323,11587,14910
06110620201230000,593814,2.28900000000,1340,54063,55403
06110524430230000,593723,0.57000000000,204927,23173,228100
06090303437050000,603758,0.11400000000,142419,78281,220700
06090303437070000,603759,0.11400000000,160919,78281,239200
06090303437090000,603760,0.14100000000,110573,78727,189300
06090303437110000,603761,0.14100000000,157373,78727,236100
,0,0.00000000000,0,0,0
06090303437130000,603762,0.11400000000,127119,78281,205400
06090303313100000,601153,0.27500000000,441100,80938,522038
06079803453380000,619928,0.15700000000,186918,85182,272100
06100719448010000,595154,30.51000000000,0,1763,1763
06100719304010000,595179,22.97000000000,0,3862,3862
06101019207140000,636391,0.37900000000,42301,39970,82271
06100523404010000,595068,24.38800000000,0,1049,1049
06101019424010000,595944,0.16600000000,0,23069,23069
06079802343410000,617625,0.18100000000,190134,92366,282500
06079812420020000,640153,0.13600000000,151114,89986,241100
06079810420400000,612363,0.35900000000,0,146631,146631
06079812420010000,638932,0.09000000000,195563,75237,270800
06090303313120000,601155,0.27500000000,441100,80938,522038
06079802406010000,613184,0.23600000000,54122,109030,163152
06079802339310000,615577,0.17800000000,150722,91378,242100
06079802342230000,617590,0.18900000000,316104,94896,411000
06079817113050000,1530690,0.22100000000,0,0,0
06079817113070000,1530691,0.22700000000,0,0,0
06090525301060000,608679,10.86400000000,0,327290,327290
06090428430050000,607173,1.17300000000,193372,112828,306200
06090630301010000,637739,0.75000000000,157232,103468,260700
,0,0.00000000000,0,0,0
06090529402010000,1490556,16.53000000000,0,452745,452745
06090426474010000,605917,2.01600000000,0,229686,229686
06090434302130000,607416,0.17000000000,337150,87750,424900
06090434404150000,607657,0.13200000000,0,76638,76638
06090434404130000,607656,0.11800000000,0,72648,72648
06090434401117000,628797,2.06000000000,0,436139,436139
06090436403400000,636845,1.62000000000,290600,572269,862869
06079813116017000,639602,0.20700000000,0,91040,91040
06079916225130000,622250,0.64000000000,221958,101742,323700
06079918215210000,642490,0.16100000000,238030,86170,324200
06079813116010000,612839,0.17900000000,225911,103289,329200
06079711116110000,611759,0.17300000000,193045,69155,262200
06079711116130000,611758,0.17300000000,153182,78218,231400
06079711116150000,611757,0.17300000000,176482,78218,254700
06079811285430000,614930,0.32100000000,405300,135262,540562
06079907145370000,642323,0.21100000000,310044,113556,423600
06079907141080000,643045,0.11000000000,123150,81527,204677
06079907220450000,620954,1.26500000000,0,511805,511805
06079811213017000,597947,0.70300000000,0,258450,258450
06079812119280000,638350,0.18000000000,199677,103723,303400
06079812214090000,638791,0.24100000000,135745,122955,258700
06079907218370000,642598,0.21200000000,0,332422,332422
06079907218270000,642596,0.62800000000,0,403330,403330
06079907219350000,643843,0.28900000000,384580,138138,522718
06079825415060100,640604,0.07000000000,0,1549,1549
06079825415040100,640606,0.07000000000,0,1549,1549
06090435150600007,608190,1.19000000000,0,499031,499031
06079813107290000,639878,0.33900000000,446372,153928,600300
06079813107090000,638765,0.32800000000,200816,150284,351100
06110525105156001,1485458,0.30400000000,0,17883,17883
06079714404170000,610250,0.96900000000,183086,122014,305100
06079716401150000,610658,20.01800000000,652742,93999,746741
06079714302060000,610717,2.46400000000,322,145441,145763
06079810139060000,615797,0.17700000000,153891,91109,245000
06079812134220000,640290,0.16100000000,215950,97650,313600
06090421235080000,605759,31.29600000000,0,1809,1809
06090619201050000,609361,48.40000000000,0,13830,13830
06090621102050000,609368,134.41100000000,441766,149724,591490
06090621201010000,609367,45.35000000000,990110,4743,994853
06090421102150000,605098,1.08200000000,268585,110815,379400
06090421104190000,605330,1.12300000000,225478,111722,337200
06090421101270000,605278,0.46200000000,201106,97094,298200
06090421103090000,605265,1.04600000000,190082,110018,300100
06090624101010000,609426,640.00000000000,0,195629,195629
06090421103230000,605333,1.18400000000,195928,113072,309000
06090421104130000,605319,1.13300000000,261157,111943,373100
06090421101050000,605174,0.45000000000,154871,96829,251700
06090623101010000,609502,640.00000000000,0,195360,195360
06090421101250000,605092,0.46200000000,200806,97094,297900
06090321104050000,600993,5.00000000000,148268,1924,150192
06090419401450000,1483096,43.19500000000,0,2496,2496
06090622101010000,609425,640.00000000000,0,195887,195887
06090616101040000,637751,1.50000000000,257935,120065,378000
06090414107060000,637164,1.02500000000,231435,110365,341800
06090301205410000,599730,0.20200000000,170739,73761,244500
06120903201290000,591973,11.67500000000,0,14197,14197
06120903201270000,591566,11.67500000000,0,14197,14197
06090420350010000,607052,0.46800000000,189429,85471,274900
06090421318150000,605712,0.48100000000,218885,97515,316400
06079810111175008,613779,0.08200000000,152090,58310,210400
06079811220220000,613893,0.20000000000,192500,98129,290629
06079811217500000,614790,0.32500000000,361000,136467,497467
06079810111195009,613780,0.07000000000,148238,55162,203400
06069810103070000,624826,1.60300000000,272756,122344,395100
06008622101280000,631248,14.81200000000,830208,249792,1080000
06008622101230000,631398,3.90400000000,340592,95008,435600
06090426104535001,605481,0.14800000000,357790,75710,433500
06079907127260000,643892,0.11200000000,133728,82272,216000
06090413110140000,606004,1.15800000000,764203,112497,876700
06079811220070000,613887,0.35300000000,344900,144977,489877
06079811125700000,638648,1.01000000000,1256490,1131780,2388270
06090420319030000,606350,0.61000000000,199767,86333,286100
06090424322160000,606080,1.09300000000,702397,176979,879376
06090423302030000,636897,0.35900000000,289287,150713,440000
06090312121200000,600342,0.32100000000,113390,99610,213000
06101218101050000,598344,6.55000000000,0,379,379
06130031101030000,591057,10.05400000000,0,20647,20647
06079802431390000,615162,0.12900000000,161244,76356,237600
06079803453500000,619914,0.11800000000,148882,73159,222041
06079802431370000,615161,0.12900000000,153144,76356,229500
06111005401016002,594742,66.15300000000,0,0,0
06090301138010000,599583,0.19400000000,192394,72106,264500
06090302171060000,601597,0.34400000000,264460,164640,429100
06120912201030000,591853,19.91100000000,0,21486,21486
06079802343030000,615962,0.17700000000,176323,91077,267400
06079918145250000,1428385,0.11500000000,0,72282,72282
06079918141316500,1428328,5.11600000000,0,10437,10437
06110524430210000,593207,0.82000000000,1219,27665,28884
06110524431150000,593231,0.83000000000,9708,27845,37553
06110535212010000,593186,2.21000000000,3905,148,4053
06110535211010000,593269,7.00500000000,192790,138810,331600
06110535210130000,593331,1.15100000000,152089,129611,281700
06110535204120000,593213,20.02000000000,110114,2939,113053
06101029102050000,596967,0.58500000000,193747,86053,279800
06101029103150000,596957,0.50800000000,217118,84782,301900
06090429247270000,606770,0.55000000000,234687,183113,417800
06130220401010000,646883,160.00000000000,0,46040,46040
06090303313080000,601151,0.36700000000,441100,82456,523556
06090304112150000,604366,0.46500000000,308127,84073,392200
06090618201010000,637666,143.65000000000,0,37670,37670
06090617201100000,609515,40.00000000000,0,3519,3519
06090518220050000,637606,1.14300000000,195235,112165,307400
06090413220210000,606652,0.92500000000,395178,110322,505500
06100719122030000,595163,0.16100000000,0,12740,12740
06100719123040000,591692,0.17200000000,0,23590,23590
06100719121010000,595202,0.40200000000,86788,41790,128578
06101320101120000,636419,0.33000000000,132027,94173,226200
06100719122180000,595084,0.32100000000,174614,35420,210034
06100719122010000,595112,0.32100000000,31654,35420,67074
06101320101060000,636418,0.78000000000,0,104131,104131
06101022201200000,597448,160.01000000000,0,26668,26668
06101023301100000,597325,190.60400000000,0,16712,16712
06101124201050000,598127,76.00000000000,0,19503,19503
06101123101260000,598098,40.71500000000,605360,95195,700555
06101024405100000,596118,140.15700000000,0,48212,48212
06079802339190000,616702,0.17400000000,245331,90369,335700
06090517303050000,637483,2.46000000000,0,141310,141310
,0,0.00000000000,0,0,0
06090316303050000,603192,11.31600000000,542586,263114,805700
06090413407150007,1499022,15.93200000000,0,439445,439445
06090517401070000,608548,2.43900000000,0,140845,140845
06090421205150000,604869,71.25400000000,0,38032,38032
06090413406120000,605417,2.77200000000,242286,148214,390500
06090416408050000,605518,1.37000000000,258612,117188,375800
06090517403100007,609109,5.12200000000,0,82633,82633
06090421101550000,605070,0.46700000000,188795,97205,286000
06090416402030000,605226,0.48100000000,185485,97515,283000
06090421101510000,605133,0.46700000000,171695,97205,268900
06090421316040000,605687,0.50000000000,177165,97935,275100
06110535109030000,593270,11.22000000000,47608,214553,262161
,0,0.00000000000,0,0,0
06110627401020000,646912,0.55000000000,0,9884,9884
06090303430270000,603650,0.12000000000,121320,78380,199700
06090303438010000,603777,0.14500000000,155807,78793,234600
06090303430290000,603651,0.14200000000,154157,78743,232900
06090303430310000,603652,0.12000000000,115020,78380,193400
06090303438030000,603778,0.11400000000,128019,78281,206300
06090303430330000,603653,0.12000000000,156620,78380,235000
06090303430350000,603654,0.12000000000,126420,78380,204800
06110525401160000,593517,0.25700000000,144600,42000,186600
06110525402100000,593520,0.24100000000,164475,40425,204900
06110525402120000,593447,0.24100000000,104875,40425,145300
06110525402140000,593521,0.24100000000,266275,40425,306700
06079803453300000,619924,0.11500000000,166850,72150,239000
06079803453460000,619912,0.11500000000,135350,72150,207500
06079803453320000,619925,0.11500000000,153150,72150,225300
06079803453340000,619926,0.11500000000,138350,72150,210500
06079906318190000,643900,0.16200000000,175902,98012,273914
06079803453360000,619927,0.13700000000,168783,78817,247600
06100719110200000,595152,0.16100000000,56220,22680,78900
06080021201010000,623041,245.18000000000,0,50035,50035
06079919255010000,641868,0.30400000000,232925,129975,362900
06080024201010000,0,0.00000000000,0,0,0
06079919108140900,644740,1.26500000000,0,114864,114864
06079919108140000,621562,1.28500000000,201193,115307,316500
06079723111270000,609865,1.09700000000,110980,124020,235000
06079824209060000,639509,0.20800000000,154447,100653,255100
06079824207170000,639497,0.19400000000,229553,96447,326000
06080024205500000,623132,20.00100000000,0,6655,6655
06079824108060000,639591,0.21500000000,172886,102714,275600
06079919230040000,641422,0.42600000000,286124,167276,453400
06090427250010000,604900,1.04000000000,2844,88943,91787
06090531406405002,608837,0.28500000000,153409,111691,265100
06090532401820000,609307,0.23500000000,277794,179806,457600
06090536301200000,637409,30.36000000000,0,1755,1755
06090303437030000,603757,0.11400000000,112119,78281,190400
06090303437150000,603763,0.11400000000,166419,78281,244700
06120903402130000,592048,9.98200000000,0,12699,12699
06120902301250000,591542,9.99600000000,0,12711,12711
06120902301270000,591547,10.01000000000,0,578,578
06121203301010000,592379,55.69000000000,0,444,444
06120903401110000,592026,9.98300000000,0,12700,12700
06120903402110000,591611,9.97900000000,0,12696,12696
06120902301230000,592172,9.99400000000,0,12710,12710
06120902301210000,591572,10.00800000000,0,12722,12722
06120902401210000,591421,10.10200000000,0,12805,12805
06120902401190000,592176,10.09300000000,0,12797,12797
06120902401170000,591698,10.08400000000,0,12789,12789
06120902401150000,592120,10.07500000000,0,12781,12781
06079812166410000,639746,0.51000000000,118200,567486,685686
06079812166390000,638894,1.38300000000,1097400,485663,1583063
06079812369510000,639118,0.26900000000,393600,895344,1288944
06079711204130000,611435,0.47000000000,330407,199094,529501
06079811209055001,616399,0.14000000000,151250,73550,224800
06079811208110000,616393,0.90000000000,273009,200991,474000
06079812359050000,639207,0.38000000000,311300,525915,837215
06100903307130000,1436290,0.39400000000,0,70962,70962
06100903307350000,1436301,0.36400000000,0,67695,67695
06100903307330000,1436300,0.35800000000,0,66947,66947
06079810125010000,612483,0.22900000000,0,107025,107025
06079810126140000,612470,0.24000000000,148545,110355,258900
06079811125500000,639050,1.28300000000,0,814045,814045
06080018112020000,644940,9.98000000000,478473,307727,786200
06079918206080000,642644,0.19500000000,365915,96685,462600
06110635131010000,593879,0.42500000000,0,43610,43610
06110635128070000,646017,0.25700000000,78976,30324,109300
06110635127080000,646001,0.57900000000,67996,55804,123800
06110635127010000,646036,0.57900000000,55922,55804,111726
06110635128130000,646033,0.56100000000,104216,54384,158600
06101028363250000,596706,1.00000000000,115357,92900,208257
06110526479040000,593467,0.24100000000,62137,40425,102562
06006227317110000,632431,0.17700000000,182958,48342,231300
06006227312220000,632478,2.07000000000,681390,652710,1334100
06069724301010000,624001,11.96000000000,176414,81233,257647
06070020401010000,625465,80.00000000000,0,22270,22270
06069722402490000,624110,2.57500000000,0,132103,132103
06069723304110000,624103,2.11500000000,273139,117061,390200
06069724302120000,623996,10.33000000000,367303,385691,752994
06069906403050000,625376,10.00000000000,580530,308170,888700
06069906301130000,645334,5.84400000000,132702,216198,348900
06069906301120000,645333,2.50000000000,169005,142195,311200
06110931301500000,594435,20.03700000000,411412,46800,458212
06069906301080000,645341,72.36100000000,107904,19594,127498
06034016201010000,629774,320.00000000000,0,29499,29499
06034015101010000,629788,640.00000000000,0,161656,161656
06034014101010000,629787,640.00000000000,0,134058,134058
06079817108050000,1517516,0.30400000000,0,93598,93598
06079817108010000,1517514,0.18300000000,0,90920,90920
06034013101010000,629763,640.00000000000,0,175701,175701
06015812201010000,630088,158.00000000000,0,24048,24048
06069810102010000,624910,2.05000000000,186863,132237,319100
06079907122012000,622674,1.50000000000,0,201255,201255
06079812138440000,639643,0.90300000000,223400,1097559,1320959
06079811134270000,638065,0.21500000000,180386,102714,283100
06079812136410000,639134,0.19800000000,187216,97484,284700
06079907141050000,641269,0.09400000000,170862,76538,247400
,0,0.00000000000,0,0,0
06080027401450000,623268,10.12700000000,0,585,585
06033815410010000,628152,160.04000000000,0,50462,50462
06079812140170000,639967,0.13900000000,168718,90782,259500
06079812229080000,640314,0.19200000000,169696,95704,265400
06079810221190000,620130,0.11500000000,183279,72221,255500
06079810223030000,620176,0.13900000000,0,79574,79574
06079907146020000,642484,0.07900000000,147933,71767,219700
06079812230280000,639126,0.24400000000,160414,111686,272100
06042736101100000,626388,2.08000000000,0,491046,491046
06051504101010000,625973,640.00000000000,0,180571,180571
06079907205100000,642080,0.21300000000,372190,332715,704905
06079907204010000,622199,0.54400000000,342800,389019,731819
06079811103015001,614336,0.15800000000,131553,78247,209800
06079812166200000,638609,0.07200000000,50500,69598,120098
06079907239060000,642774,0.14500000000,204111,92589,296700
06079802352110000,615512,0.14000000000,195339,79861,275200
06079802344210000,615950,0.17700000000,192223,91077,283300
06079802352130000,615513,0.14000000000,150239,79861,230100
06079802352150000,615514,0.15400000000,216233,84067,300300
06079804404770000,618934,0.18700000000,179093,67907,247000
06079802408090000,613193,0.18000000000,326621,92079,418700
06090420325890000,607118,0.46200000000,250166,85434,335600
06090420325870000,607119,0.65000000000,364024,86576,450600
06090620401040000,637633,11.05000000000,270893,331407,602300
06079819301106001,1485449,6.39000000000,0,3148,3148
06079919208080000,640295,0.28300000000,487925,123519,611444
06079908350080000,643577,0.28700000000,179107,137393,316500
06079908350050000,643578,0.29600000000,199192,140408,339600
06079907353400000,641709,0.13200000000,237960,88540,326500
06079811460087000,626918,0.21700000000,0,93758,93758
06079803402030000,616752,0.23000000000,280500,107228,387728
06079724201306001,1485318,15.10200000000,0,873,873
06079723111120000,609967,0.97000000000,18744,122030,140774
06080005101040000,644893,7.33000000000,29880,148252,178132
06079906204160000,622024,1.32500000000,327300,341635,668935
06079716302100000,610611,20.02500000000,422582,93999,516581
06079713402020000,611099,2.96200000000,0,152419,152419
06079812411010000,640180,0.16400000000,139865,98735,238600
06079711106010000,611690,0.28600000000,191560,80540,272100
06079919328050000,616874,0.34400000000,407299,138501,545800
06080003201010000,623434,80.00000000000,0,4623,4623
06090429357090000,606796,0.51300000000,451865,182635,634500
06101034208410000,597147,0.50000000000,106582,84650,191232
06101034209110000,597141,2.15400000000,0,111941,111941
06101035459010000,596650,0.20500000000,162987,74313,237300
06110525401060000,593516,0.24100000000,144075,40425,184500
06110526434010000,592911,0.24100000000,74475,40425,114900
06110525339010000,592642,0.16100000000,82350,32550,114900
06110526426080000,592551,0.32100000000,140000,48300,188300
06110525340130000,592954,0.24100000000,116875,40425,157300
06110525340010000,592998,0.16100000000,160050,32550,192600
06120911301190000,592080,10.23200000000,0,12920,12920
06120911301170000,591651,10.23100000000,0,12919,12919
06120911301150000,591582,10.22900000000,0,12918,12918
06120911301130000,645936,10.22800000000,0,591,591
06120911301110000,645935,10.22600000000,38320,5283,43603
06120911301090000,591581,10.22400000000,0,12913,12913
06120911301070000,591958,10.22300000000,0,12912,12912
06120911401070000,591462,20.06700000000,0,1160,1160
06130026101010000,646873,600.00000000000,0,46923,46923
06130030101170000,591113,19.45000000000,119557,34084,153641
06130025101010000,646872,640.00000000000,0,35671,35671
06130030201050000,645897,20.00100000000,74171,8798,82969
06101028202430000,597004,0.45900000000,217426,83974,301400
06079812451060000,639672,0.15700000000,260862,96638,357500
06079811353530000,616002,0.18500000000,223000,93587,316587
06080011201380000,623489,8.80000000000,1038,164926,165964
06100912404056002,595915,30.14800000000,0,0,0
06090303341230000,604438,0.10600000000,186851,78149,265000
06079810162020000,612543,0.21500000000,139956,102644,242600
06079811287600000,640863,0.22900000000,195400,107025,302425
06110636244040000,593850,0.15700000000,1273,22407,23680
06121315101010000,592447,640.00000000000,0,49143,49143
06121215202010000,592368,40.00000000000,0,12497,12497
06121216301010000,592407,480.00000000000,0,133392,133392
06121216101010000,592341,160.00000000000,271669,11960,283629
06121213101010000,592348,320.00000000000,0,45482,45482
06121318201010000,592456,222.70000000000,0,27758,27758
06121317101010000,592471,633.57000000000,0,76186,76186
06110629203010000,593780,10.76000000000,0,32871,32871
06121316101010000,592514,640.00000000000,0,45437,45437
06101135403050000,598020,1.02700000000,0,60000,60000
06101034302370000,597343,0.58600000000,267331,86069,353400
06090302192220000,602473,0.18100000000,131482,69318,200800
,0,0.00000000000,0,0,0
06090302168270000,602474,0.17900000000,141723,68677,210400
06079803440050000,618815,0.11500000000,161350,72150,233500
06079803433150000,618763,0.11500000000,203450,72150,275600
06079906401030000,642450,24.67100000000,0,245939,245939
06079810204037000,598998,1.79100000000,0,691200,691200
06079811212010000,616441,0.22200000000,285000,104931,389931
06079810205137000,636154,0.32100000000,0,121240,121240
06090303431250000,603629,0.12000000000,200420,78380,278800
06090312406330000,604579,0.18000000000,150100,69000,219100
06090312406310000,604578,0.18000000000,0,69064,69064
06090312406290000,604577,0.18000000000,0,69000,69000
06090312406270000,604576,0.18000000000,0,69000,69000
06079836309100000,640812,0.93100000000,218319,88281,306600
06079836309120000,640629,0.93300000000,429107,88293,517400
06080035401450000,623390,12.64600000000,0,731,731
06080007201300000,644951,40.04000000000,5073,111256,116329
06079918442116001,622553,0.90600000000,0,136853,136853
06110536282130000,593560,0.48200000000,0,64050,64050
06090303310230000,602897,0.37600000000,175396,82604,258000
06101029106030000,1533141,27.41200000000,0,0,0
06090303310210000,602896,0.22800000000,200638,80162,280800
06090304401300000,600856,2.50000000000,484900,117650,602550
,0,0.00000000000,0,0,0
06090405401010000,604985,31.03500000000,157930,187865,345795
,0,0.00000000000,0,0,0
06090301333050000,600374,0.32000000000,207610,169190,376800
06090301329070000,599889,0.20900000000,34330,122570,156900
06090301336070000,604755,0.54400000000,177100,161968,339068
06090301427040000,600142,0.18400000000,111410,69790,181200
06090403401050000,604962,20.15600000000,234174,219049,453223
06079907236200000,642604,0.19200000000,208603,107497,316100
06079711116090000,611760,0.17300000000,235282,78218,313500
06090302189110007,602493,0.18100000000,0,69149,69149
06090301265150000,599521,0.19500000000,124690,72310,197000
06090302192135002,602461,0.10400000000,82944,55356,138300
06090302192145001,603026,0.08200000000,80879,50221,131100
06090301265160000,599522,0.19500000000,158090,72310,230400
06090630101040000,637639,1.61000000000,204901,122499,327400
06090630102020000,637737,1.86700000000,0,108,108
06079919230020000,643743,0.37500000000,374679,151721,526400
06079817107150000,1517513,0.20100000000,0,91318,91318
06079918212070000,641851,0.18400000000,207120,104880,312000
06008622101210000,631428,4.57800000000,10326,104572,114898
06008620201060000,631383,5.75300000000,133455,121245,254700
06008620201120000,631231,2.39700000000,0,73623,73623
06008620201100000,631221,2.39600000000,128391,73609,202000
06008622101100000,631362,11.73500000000,391347,206130,597477
06006227312270000,632242,0.25700000000,338807,61093,399900
06101117101010000,598088,158.00000000000,0,51240,51240
06101118201010000,597871,251.31000000000,0,38459,38459
06110525339020000,592727,0.16100000000,107450,32550,140000
06110526425080000,592751,0.96400000000,18100,111300,129400
06090520206100000,637301,2.90700000000,326598,151202,477800
06079804406050000,618973,0.12200000000,0,74315,74315
06090312135130000,603917,0.24800000000,165194,83706,248900
06090312135110000,603916,0.30800000000,184818,96782,281600
06090301354070000,600123,0.24100000000,109785,82215,192000
06090303316210000,603305,0.13800000000,65015,78677,143692
06090303316190000,603304,0.13800000000,81857,78677,160534
06090303316170000,603303,0.13800000000,97303,78677,175980
06090303316150000,603302,0.11500000000,108802,78298,187100
06090303316130000,603301,0.11500000000,105402,78298,183700
06090303316110000,603300,0.11500000000,95702,78298,174000
06090303316090000,603299,0.11500000000,97702,78298,176000
06090303316070000,603298,0.11500000000,99202,78298,177500
06090303316050000,603297,0.11500000000,98602,78298,176900
06090301342120000,601957,0.16100000000,117780,64820,182600
06090301444160000,600029,0.18800000000,98516,70784,169300
06090303341030000,604451,0.10600000000,122051,78149,200200
06079908204300000,643242,0.82100000000,433500,436267,869767
06090533101110000,608707,20.00000000000,932837,110098,1042935
06090235101260000,599102,4.19100000000,247448,145552,393000
06090435137150000,607154,3.30000000000,2909693,858407,3768100
06090534120010000,608718,25.92000000000,183109,110440,293549
06079810206136500,645216,0.61200000000,0,1333,1333
06111233101010000,598491,320.00000000000,0,97480,97480
06110935102300000,594422,8.00100000000,5503,208417,213920
06090322401050000,601578,10.11700000000,207992,243331,451323
06090420325810000,607123,0.49500000000,313065,85635,398700
06090322401030000,600772,5.05600000000,160276,159824,320100
06090420325570000,607149,2.76500000000,0,99414,99414
06090312108830000,604063,0.12000000000,182392,56008,238400
06090312301050000,603055,6.48800000000,250904,183452,434356
06090424326040000,606062,0.99000000000,0,173354,173354
06090424326020000,605586,0.99700000000,371800,173600,545400
06090321302010000,604103,22.86000000000,0,1321,1321
06090420426410000,606315,0.46100000000,174972,85428,260400
06079810111095016,613787,0.07900000000,148150,57450,205600
06079812369070000,638577,0.13400000000,341064,89336,430400
06079812369090000,638927,0.17900000000,241566,103434,345000
